raw	location	id
08-urls-domains	client/.env.example:17	FP-meta
08-urls-domains	client/next.config.ts:11	F01-032
08-urls-domains	client/playwright.config.ts:30	F01-043
08-urls-domains	client/src/app/sign-in/page.tsx:86	F01-011
08-urls-domains	client/src/components/ui/Field.tsx:155	F01-041
08-urls-domains	client/src/lib/env.ts:21	F01-032
08-urls-domains	client/tests/e2e/a11y.spec.ts:82	F01-043
08-urls-domains	client/tests/e2e/a11y.spec.ts:89	F01-043
08-urls-domains	client/tests/e2e/a11y.spec.ts:97	F01-043
08-urls-domains	client/tests/e2e/a11y.spec.ts:105	F01-043
08-urls-domains	client/tests/e2e/a11y.spec.ts:123	F01-043
08-urls-domains	client/tests/e2e/admin.spec.ts:18	F01-043
08-urls-domains	client/tests/e2e/admin.spec.ts:19	F01-043
08-urls-domains	client/tests/e2e/admin.spec.ts:78	F01-043
08-urls-domains	client/tests/e2e/admin.spec.ts:103	F01-043
08-urls-domains	client/tests/e2e/admin.spec.ts:120	F01-043
08-urls-domains	client/tests/e2e/capture.spec.ts:12	F01-043
08-urls-domains	client/tests/e2e/capture.spec.ts:13	F01-043
08-urls-domains	client/tests/e2e/capture.spec.ts:14	F01-043
08-urls-domains	ops/backup/README.md:29	F01-031
08-urls-domains	ops/backup/iam-policy.json:9	F01-031
08-urls-domains	ops/backup/iam-policy.json:10	F01-031
08-urls-domains	ops/backup/install.sh:7	F01-031
08-urls-domains	ops/backup/install.sh:27	F01-031
08-urls-domains	ops/backup/spoh-backup-check.sh:29	F01-031
08-urls-domains	ops/backup/spoh-backup.sh:48	F01-031
08-urls-domains	ops/backup/spoh-restore.sh:30	F01-031
08-urls-domains	server/.env.example:26	F01-029
08-urls-domains	server/.env.example:28	F01-030
08-urls-domains	server/.env.example:29	F01-029
08-urls-domains	server/.env.example:30	F01-029
08-urls-domains	server/.env.example:40	F01-032
08-urls-domains	server/.env.example:63	F01-030
08-urls-domains	server/.env.example:71	F01-037
08-urls-domains	server/prisma/seed.ts:163	F01-016
08-urls-domains	server/prisma/seed.ts:165	F01-016
08-urls-domains	server/prisma/seed.ts:171	F01-016
08-urls-domains	server/prisma/seed.ts:177	F01-016
08-urls-domains	server/prisma/seed.ts:182	F01-016
08-urls-domains	server/prisma/seed.ts:183	F01-016
08-urls-domains	server/prisma/seed.ts:185	F01-016
08-urls-domains	server/prisma/seed.ts:194	F01-016
08-urls-domains	server/prisma/seed.ts:195	F01-016
08-urls-domains	server/prisma/seed.ts:196	F01-016
08-urls-domains	server/prisma/seed.ts:280	F01-016
08-urls-domains	server/prisma/seed.ts:323	F01-016
08-urls-domains	server/prisma/seed.ts:324	F01-016
08-urls-domains	server/prisma/seed.ts:325	F01-016
08-urls-domains	server/prisma/seed.ts:326	F01-016
08-urls-domains	server/prisma/seed.ts:459	F01-016
08-urls-domains	server/scripts/load-test.mjs:38	F01-044
08-urls-domains	server/scripts/load-test.mjs:39	F01-044
08-urls-domains	server/scripts/sync-cognito-subs.mjs:39	F01-030
08-urls-domains	server/scripts/verify-cognito.mjs:19	FP-comment
08-urls-domains	server/scripts/verify-cognito.mjs:43	F01-030
08-urls-domains	server/scripts/verify-cognito.mjs:44	F01-032
08-urls-domains	server/src/config/env.ts:53	F01-030
08-urls-domains	server/src/config/env.ts:56	F01-029
08-urls-domains	server/src/config/env.ts:62	F01-032
08-urls-domains	server/src/config/env.ts:114	F01-030
08-urls-domains	server/src/config/env.ts:247	F01-041
08-urls-domains	server/src/modules/health/router.ts:10	FP-comment
08-urls-domains	server/tests/integration/admin.test.ts:34	F01-043
08-urls-domains	server/tests/integration/admin.test.ts:35	F01-043
08-urls-domains	server/tests/integration/admin.test.ts:36	F01-043
08-urls-domains	server/tests/integration/admin.test.ts:37	F01-043
08-urls-domains	server/tests/integration/admin.test.ts:81	F01-043
08-urls-domains	server/tests/integration/admin.test.ts:108	F01-043
08-urls-domains	server/tests/integration/admin.test.ts:155	F01-043
08-urls-domains	server/tests/integration/admin.test.ts:176	F01-043
08-urls-domains	server/tests/integration/admin.test.ts:223	F01-043
08-urls-domains	server/tests/integration/admin.test.ts:249	F01-043
08-urls-domains	server/tests/integration/admin.test.ts:259	F01-043
08-urls-domains	server/tests/integration/admin.test.ts:323	F01-043
08-urls-domains	server/tests/integration/attendance.test.ts:45	F01-043
08-urls-domains	server/tests/integration/attendance.test.ts:46	F01-043
08-urls-domains	server/tests/integration/attendance.test.ts:47	F01-043
08-urls-domains	server/tests/integration/attendance.test.ts:60	F01-043
08-urls-domains	server/tests/integration/attendance.test.ts:109	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:46	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:50	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:60	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:70	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:75	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:85	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:91	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:95	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:103	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:104	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:113	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:117	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:128	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:146	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:150	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:165	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:184	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:224	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:225	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:229	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:230	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:242	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:243	F01-043
08-urls-domains	server/tests/integration/auth.test.ts:246	F01-043
08-urls-domains	server/tests/integration/capture.test.ts:47	F01-043
08-urls-domains	server/tests/integration/capture.test.ts:48	F01-043
08-urls-domains	server/tests/integration/capture.test.ts:49	F01-043
08-urls-domains	server/tests/integration/comms.test.ts:47	F01-043
08-urls-domains	server/tests/integration/comms.test.ts:48	F01-043
08-urls-domains	server/tests/integration/comms.test.ts:49	F01-043
08-urls-domains	server/tests/integration/comms.test.ts:50	F01-043
08-urls-domains	server/tests/integration/comms.test.ts:51	F01-043
08-urls-domains	server/tests/integration/dashboard.test.ts:52	F01-043
08-urls-domains	server/tests/integration/dashboard.test.ts:53	F01-043
08-urls-domains	server/tests/integration/dashboard.test.ts:54	F01-043
08-urls-domains	server/tests/integration/dashboard.test.ts:55	F01-043
08-urls-domains	server/tests/integration/fallback.test.ts:44	F01-043
08-urls-domains	server/tests/integration/fallback.test.ts:45	F01-043
08-urls-domains	server/tests/integration/fallback.test.ts:46	F01-043
08-urls-domains	server/tests/integration/fallback.test.ts:47	F01-043
08-urls-domains	server/tests/integration/gift.test.ts:44	F01-043
08-urls-domains	server/tests/integration/gift.test.ts:45	F01-043
08-urls-domains	server/tests/integration/lostPerson.test.ts:43	F01-043
08-urls-domains	server/tests/integration/lostPerson.test.ts:44	F01-043
08-urls-domains	server/tests/integration/lostPerson.test.ts:45	F01-043
08-urls-domains	server/tests/integration/missionCard.test.ts:55	F01-043
08-urls-domains	server/tests/integration/missionCard.test.ts:56	F01-043
08-urls-domains	server/tests/integration/missionCard.test.ts:57	F01-043
08-urls-domains	server/tests/integration/missionCard.test.ts:58	F01-043
08-urls-domains	server/tests/integration/rbac.test.ts:143	F01-043
08-urls-domains	server/tests/integration/report.test.ts:49	F01-043
08-urls-domains	server/tests/integration/report.test.ts:50	F01-043
08-urls-domains	server/tests/integration/report.test.ts:51	F01-043
08-urls-domains	server/tests/integration/report.test.ts:52	F01-043
08-urls-domains	server/tests/integration/report.test.ts:53	F01-043
08-urls-domains	server/tests/integration/security.test.ts:40	F01-043
08-urls-domains	server/tests/integration/security.test.ts:41	F01-043
08-urls-domains	server/tests/integration/security.test.ts:42	F01-043
08-urls-domains	server/tests/integration/security.test.ts:180	F01-043
08-urls-domains	server/tests/integration/security.test.ts:195	F01-043
08-urls-domains	server/tests/integration/security.test.ts:283	F01-043
08-urls-domains	server/tests/integration/security.test.ts:285	F01-043
08-urls-domains	server/tests/integration/security.test.ts:289	F01-043
08-urls-domains	server/vitest.config.ts:40	F01-043
08-urls-domains	server/vitest.config.ts:43	F01-043
09-magic-numbers	server/src/modules/admin/router.ts:81	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:92	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:111	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:124	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:136	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:152	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:164	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:185	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:196	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:208	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:224	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:235	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:247	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:262	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:274	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:303	F01-040
09-magic-numbers	server/src/modules/admin/router.ts:325	F01-040
09-magic-numbers	server/src/modules/admin/service.ts:41	FP-comment
09-magic-numbers	server/src/modules/admin/service.ts:178	F01-040
09-magic-numbers	server/src/modules/admin/service.ts:186	F01-040
09-magic-numbers	server/src/modules/admin/service.ts:205	F01-040
09-magic-numbers	server/src/modules/admin/service.ts:216	F01-040
09-magic-numbers	server/src/modules/admin/service.ts:241	F01-040
09-magic-numbers	server/src/modules/admin/service.ts:634	F01-041
09-magic-numbers	server/src/modules/admin/service.ts:681	F01-041
09-magic-numbers	server/src/modules/admin/service.ts:723	F01-041
09-magic-numbers	server/src/modules/announcement/router.ts:41	F01-040
09-magic-numbers	server/src/modules/announcement/router.ts:59	F01-040
09-magic-numbers	server/src/modules/announcement/router.ts:75	F01-040
09-magic-numbers	server/src/modules/announcement/service.ts:189	F01-041
09-magic-numbers	server/src/modules/attendance/service.ts:213	F01-041
09-magic-numbers	server/src/modules/attendance/tokens.ts:10	F01-041
09-magic-numbers	server/src/modules/attendance/tokens.ts:31	F01-041
09-magic-numbers	server/src/modules/attendance/tokens.ts:32	F01-041
09-magic-numbers	server/src/modules/attendance/tokens.ts:55	F01-041
09-magic-numbers	server/src/modules/attendance/tokens.ts:56	F01-041
09-magic-numbers	server/src/modules/audit/router.ts:21	F01-041
09-magic-numbers	server/src/modules/audit/router.ts:22	F01-041
09-magic-numbers	server/src/modules/audit/router.ts:60	F01-040
09-magic-numbers	server/src/modules/auth/router.ts:97	F01-041
09-magic-numbers	server/src/modules/auth/router.ts:152	F01-040
09-magic-numbers	server/src/modules/auth/router.ts:166	F01-041
09-magic-numbers	server/src/modules/auth/router.ts:185	F01-040
09-magic-numbers	server/src/modules/auth/router.ts:188	F01-041
09-magic-numbers	server/src/modules/auth/router.ts:189	F01-041
09-magic-numbers	server/src/modules/auth/router.ts:242	F01-040
09-magic-numbers	server/src/modules/auth/router.ts:304	F01-040
09-magic-numbers	server/src/modules/auth/router.ts:310	F01-040
09-magic-numbers	server/src/modules/auth/router.ts:326	F01-040
09-magic-numbers	server/src/modules/auth/router.ts:338	F01-040
09-magic-numbers	server/src/modules/auth/router.ts:341	F01-041
09-magic-numbers	server/src/modules/auth/router.ts:363	F01-040
09-magic-numbers	server/src/modules/auth/service.ts:18	FP-comment
09-magic-numbers	server/src/modules/auth/service.ts:153	F01-040
09-magic-numbers	server/src/modules/auth/service.ts:182	F01-040
09-magic-numbers	server/src/modules/auth/service.ts:189	F01-040
09-magic-numbers	server/src/modules/auth/tokens.ts:53	F01-041
09-magic-numbers	server/src/modules/auth/tokens.ts:110	FP-comment
09-magic-numbers	server/src/modules/auth/tokens.ts:117	F01-041
09-magic-numbers	server/src/modules/dashboard/repo.ts:82	FP-comment
09-magic-numbers	server/src/modules/dashboard/router.ts:19	FP-comment
09-magic-numbers	server/src/modules/dashboard/router.ts:20	FP-comment
09-magic-numbers	server/src/modules/dashboard/router.ts:27	F01-040
09-magic-numbers	server/src/modules/dashboard/router.ts:36	F01-040
09-magic-numbers	server/src/modules/dashboard/router.ts:47	F01-040
09-magic-numbers	server/src/modules/dashboard/service.ts:77	F01-041
09-magic-numbers	server/src/modules/dashboard/service.ts:252	F01-041
09-magic-numbers	server/src/modules/devAuth/router.ts:58	F01-040
09-magic-numbers	server/src/modules/devAuth/router.ts:61	F01-042
09-magic-numbers	server/src/modules/fallback/repo.ts:4	FP-comment
09-magic-numbers	server/src/modules/fallback/router.ts:39	FP-comment
09-magic-numbers	server/src/modules/fallback/router.ts:50	F01-040
09-magic-numbers	server/src/modules/fallback/router.ts:62	F01-040
09-magic-numbers	server/src/modules/fallback/router.ts:78	F01-040
09-magic-numbers	server/src/modules/fallback/router.ts:99	F01-040
09-magic-numbers	server/src/modules/fallback/router.ts:115	F01-040
09-magic-numbers	server/src/modules/fallback/service.ts:19	FP-comment
09-magic-numbers	server/src/modules/fallback/service.ts:90	F01-040
09-magic-numbers	server/src/modules/fallback/service.ts:140	F01-040
09-magic-numbers	server/src/modules/fallback/service.ts:150	F01-040
09-magic-numbers	server/src/modules/fallback/service.ts:203	F01-041
09-magic-numbers	server/src/modules/footfall/repo.ts:10	FP-comment
09-magic-numbers	server/src/modules/footfall/repo.ts:84	FP-comment
09-magic-numbers	server/src/modules/footfall/repo.ts:89	FP-comment
09-magic-numbers	server/src/modules/footfall/repo.ts:98	F01-041
09-magic-numbers	server/src/modules/footfall/router.ts:47	F01-040
09-magic-numbers	server/src/modules/footfall/router.ts:54	FP-comment
09-magic-numbers	server/src/modules/footfall/router.ts:66	F01-040
09-magic-numbers	server/src/modules/footfall/router.ts:79	F01-040
09-magic-numbers	server/src/modules/footfall/router.ts:90	F01-040
09-magic-numbers	server/src/modules/footfall/router.ts:99	F01-040
09-magic-numbers	server/src/modules/footfall/service.ts:104	FP-comment
09-magic-numbers	server/src/modules/footfall/service.ts:107	FP-comment
09-magic-numbers	server/src/modules/footfall/service.ts:125	FP-comment
09-magic-numbers	server/src/modules/footfall/service.ts:163	F01-040
09-magic-numbers	server/src/modules/gift/router.ts:35	F01-040
09-magic-numbers	server/src/modules/gift/router.ts:49	F01-040
09-magic-numbers	server/src/modules/gift/router.ts:63	F01-040
09-magic-numbers	server/src/modules/gift/router.ts:73	F01-040
09-magic-numbers	server/src/modules/gift/service.ts:65	FP-comment
09-magic-numbers	server/src/modules/gift/service.ts:70	F01-040
09-magic-numbers	server/src/modules/gift/service.ts:101	F01-040
09-magic-numbers	server/src/modules/health/router.ts:16	F01-040
09-magic-numbers	server/src/modules/health/router.ts:23	F01-040
09-magic-numbers	server/src/modules/health/router.ts:26	F01-040
09-magic-numbers	server/src/modules/identity/provider.ts:99	FP-comment
09-magic-numbers	server/src/modules/identity/provider.ts:140	F01-041
09-magic-numbers	server/src/modules/incident/router.ts:46	F01-040
09-magic-numbers	server/src/modules/incident/router.ts:58	F01-040
09-magic-numbers	server/src/modules/incident/router.ts:75	F01-040
09-magic-numbers	server/src/modules/incident/router.ts:89	F01-040
09-magic-numbers	server/src/modules/lostFound/router.ts:38	F01-040
09-magic-numbers	server/src/modules/lostFound/router.ts:53	F01-040
09-magic-numbers	server/src/modules/lostFound/router.ts:68	F01-040
09-magic-numbers	server/src/modules/lostFound/router.ts:79	F01-040
09-magic-numbers	server/src/modules/lostFound/service.ts:20	FP-comment
09-magic-numbers	server/src/modules/lostFound/service.ts:127	F01-040
09-magic-numbers	server/src/modules/lostPerson/router.ts:30	F01-040
09-magic-numbers	server/src/modules/lostPerson/router.ts:35	FP-comment
09-magic-numbers	server/src/modules/lostPerson/router.ts:44	F01-040
09-magic-numbers	server/src/modules/lostPerson/router.ts:57	F01-040
09-magic-numbers	server/src/modules/lostPerson/router.ts:70	F01-040
09-magic-numbers	server/src/modules/lostPerson/service.ts:91	FP-comment
09-magic-numbers	server/src/modules/lostPerson/service.ts:146	F01-040
09-magic-numbers	server/src/modules/lostPerson/service.ts:179	FP-comment
09-magic-numbers	server/src/modules/lostPerson/service.ts:186	F01-041
09-magic-numbers	server/src/modules/lostPerson/service.ts:239	FP-comment
09-magic-numbers	server/src/modules/lostPerson/service.ts:244	FP-comment
09-magic-numbers	server/src/modules/me/router.ts:16	F01-040
09-magic-numbers	server/src/modules/me/router.ts:27	F01-040
09-magic-numbers	server/src/modules/me/router.ts:39	F01-040
09-magic-numbers	server/src/modules/me/service.ts:21	FP-comment
09-magic-numbers	server/src/modules/me/service.ts:66	F01-041
09-magic-numbers	server/src/modules/me/service.ts:89	F01-040
09-magic-numbers	server/src/modules/me/service.ts:142	F01-040
09-magic-numbers	server/src/modules/media/router.ts:27	F01-040
09-magic-numbers	server/src/modules/media/router.ts:42	F01-040
09-magic-numbers	server/src/modules/media/router.ts:46	F01-041
09-magic-numbers	server/src/modules/media/router.ts:55	F01-040
09-magic-numbers	server/src/modules/media/service.ts:21	FP-comment
09-magic-numbers	server/src/modules/media/service.ts:54	F01-040
09-magic-numbers	server/src/modules/missionCard/repo.ts:63	FP-comment
09-magic-numbers	server/src/modules/missionCard/router.ts:54	F01-040
09-magic-numbers	server/src/modules/missionCard/router.ts:64	F01-040
09-magic-numbers	server/src/modules/missionCard/router.ts:76	F01-040
09-magic-numbers	server/src/modules/missionCard/router.ts:90	F01-040
09-magic-numbers	server/src/modules/missionCard/router.ts:105	FP-comment
09-magic-numbers	server/src/modules/missionCard/router.ts:107	F01-040
09-magic-numbers	server/src/modules/missionCard/router.ts:119	F01-040
09-magic-numbers	server/src/modules/missionCard/router.ts:131	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:53	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:75	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:79	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:121	FP-comment
09-magic-numbers	server/src/modules/missionCard/service.ts:136	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:151	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:154	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:225	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:228	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:263	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:274	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:281	F01-040
09-magic-numbers	server/src/modules/missionCard/service.ts:285	F01-040
09-magic-numbers	server/src/modules/notification/router.ts:33	F01-040
09-magic-numbers	server/src/modules/notification/router.ts:58	F01-041
09-magic-numbers	server/src/modules/notification/router.ts:61	F01-040
09-magic-numbers	server/src/modules/notification/router.ts:65	F01-041
09-magic-numbers	server/src/modules/notification/router.ts:78	FP-comment
09-magic-numbers	server/src/modules/notification/router.ts:80	F01-040
09-magic-numbers	server/src/modules/notification/service.ts:16	FP-comment
09-magic-numbers	server/src/modules/notification/service.ts:73	F01-038
09-magic-numbers	server/src/modules/notification/service.ts:74	F01-038
09-magic-numbers	server/src/modules/notification/service.ts:75	F01-038
09-magic-numbers	server/src/modules/notification/service.ts:76	F01-038
09-magic-numbers	server/src/modules/notification/service.ts:77	F01-038
09-magic-numbers	server/src/modules/notification/service.ts:208	FP-comment
09-magic-numbers	server/src/modules/notification/service.ts:210	F01-040
09-magic-numbers	server/src/modules/registration/repo.ts:12	FP-comment
09-magic-numbers	server/src/modules/registration/router.ts:53	F01-040
09-magic-numbers	server/src/modules/registration/router.ts:72	F01-040
09-magic-numbers	server/src/modules/registration/router.ts:85	F01-040
09-magic-numbers	server/src/modules/registration/router.ts:96	F01-040
09-magic-numbers	server/src/modules/registration/service.ts:194	F01-040
09-magic-numbers	server/src/modules/report/export.ts:5	FP-comment
09-magic-numbers	server/src/modules/report/export.ts:21	F01-025
09-magic-numbers	server/src/modules/report/export.ts:29	F01-025
09-magic-numbers	server/src/modules/report/export.ts:30	F01-025
09-magic-numbers	server/src/modules/report/export.ts:47	F01-001
09-magic-numbers	server/src/modules/report/export.ts:71	F01-041
09-magic-numbers	server/src/modules/report/export.ts:73	F01-001
09-magic-numbers	server/src/modules/report/export.ts:84	F01-041
09-magic-numbers	server/src/modules/report/export.ts:96	F01-041
09-magic-numbers	server/src/modules/report/export.ts:104	F01-041
09-magic-numbers	server/src/modules/report/export.ts:127	F01-041
09-magic-numbers	server/src/modules/report/export.ts:135	F01-039
09-magic-numbers	server/src/modules/report/export.ts:146	F01-039
09-magic-numbers	server/src/modules/report/export.ts:160	F01-041
09-magic-numbers	server/src/modules/report/export.ts:166	F01-041
09-magic-numbers	server/src/modules/report/export.ts:192	F01-041
09-magic-numbers	server/src/modules/report/export.ts:217	F01-039
09-magic-numbers	server/src/modules/report/export.ts:218	F01-041
09-magic-numbers	server/src/modules/report/export.ts:219	F01-041
09-magic-numbers	server/src/modules/report/export.ts:220	F01-041
09-magic-numbers	server/src/modules/report/export.ts:221	F01-041
09-magic-numbers	server/src/modules/report/export.ts:222	F01-041
09-magic-numbers	server/src/modules/report/export.ts:223	F01-041
09-magic-numbers	server/src/modules/report/export.ts:270	F01-041
09-magic-numbers	server/src/modules/report/export.ts:276	F01-041
09-magic-numbers	server/src/modules/report/export.ts:292	F01-041
09-magic-numbers	server/src/modules/report/export.ts:363	F01-001
09-magic-numbers	server/src/modules/report/export.ts:384	F01-041
09-magic-numbers	server/src/modules/report/export.ts:433	FP-comment
09-magic-numbers	server/src/modules/report/repo.ts:5	FP-comment
09-magic-numbers	server/src/modules/report/repo.ts:48	F01-024
09-magic-numbers	server/src/modules/report/repo.ts:62	F01-041
09-magic-numbers	server/src/modules/report/repo.ts:81	F01-024
09-magic-numbers	server/src/modules/report/repo.ts:104	F01-039
09-magic-numbers	server/src/modules/report/repo.ts:111	F01-039
09-magic-numbers	server/src/modules/report/repo.ts:166	F01-041
09-magic-numbers	server/src/modules/report/repo.ts:190	F01-041
09-magic-numbers	server/src/modules/report/repo.ts:219	FP-comment
09-magic-numbers	server/src/modules/report/repo.ts:234	FP-comment
09-magic-numbers	server/src/modules/report/router.ts:26	F01-040
09-magic-numbers	server/src/modules/report/router.ts:42	F01-041
09-magic-numbers	server/src/modules/report/router.ts:47	F01-040
09-magic-numbers	server/src/modules/report/router.ts:57	F01-040
09-magic-numbers	server/src/modules/report/service.ts:31	FP-comment
09-magic-numbers	server/src/modules/report/service.ts:34	FP-comment
09-magic-numbers	server/src/modules/report/service.ts:217	F01-039
09-magic-numbers	server/src/modules/report/service.ts:288	FP-comment
09-magic-numbers	server/src/modules/report/service.ts:353	F01-041
09-magic-numbers	server/src/modules/report/service.ts:359	F01-041
09-magic-numbers	server/src/modules/roster/repo.ts:98	F01-041
09-magic-numbers	server/src/modules/roster/router.ts:33	F01-040
09-magic-numbers	server/src/modules/roster/router.ts:49	F01-040
09-magic-numbers	server/src/modules/roster/router.ts:66	F01-040
09-magic-numbers	server/src/modules/roster/router.ts:84	F01-040
09-magic-numbers	server/src/modules/roster/service.ts:84	FP-comment
09-magic-numbers	server/src/modules/roster/service.ts:94	FP-comment
09-magic-numbers	server/src/modules/roster/service.ts:114	FP-comment
09-magic-numbers	server/src/modules/shift/repo.ts:23	F01-041
09-magic-numbers	server/src/modules/shift/repo.ts:126	F01-041
09-magic-numbers	server/src/modules/shift/repo.ts:230	FP-comment
09-magic-numbers	server/src/modules/shift/router.ts:52	F01-040
09-magic-numbers	server/src/modules/shift/router.ts:64	F01-040
09-magic-numbers	server/src/modules/shift/router.ts:75	F01-040
09-magic-numbers	server/src/modules/shift/router.ts:89	F01-040
09-magic-numbers	server/src/modules/shift/router.ts:106	F01-040
09-magic-numbers	server/src/modules/shift/router.ts:120	F01-040
09-magic-numbers	server/src/modules/shift/router.ts:130	F01-040
09-magic-numbers	server/src/modules/shift/service.ts:44	FP-comment
09-magic-numbers	server/src/modules/shift/service.ts:70	F01-040
09-magic-numbers	server/src/modules/shift/service.ts:89	F01-040
09-magic-numbers	server/src/modules/shift/service.ts:133	F01-040
09-magic-numbers	server/src/modules/shift/service.ts:152	F01-040
09-magic-numbers	server/src/modules/shift/service.ts:215	F01-040
09-magic-numbers	server/src/modules/station/router.ts:16	F01-040
09-magic-numbers	server/src/modules/station/service.ts:24	F01-040
09-magic-numbers	server/src/modules/station/service.ts:43	F01-040
